subject_ID	JHU_Vol_1	JHU_Vol_2	JHU_Vol_3	JHU_Vol_4	JHU_Vol_5	JHU_Vol_6	JHU_Vol_7	JHU_Vol_8	JHU_Vol_9	JHU_Vol_10	JHU_Vol_11	JHU_Vol_12	JHU_Vol_13	JHU_Vol_14	JHU_Vol_15	JHU_Vol_16	JHU_Vol_17	JHU_Vol_18	JHU_Vol_19	JHU_Vol_20	JHU_Vol_21	JHU_Vol_22	JHU_Vol_23	JHU_Vol_24	JHU_Vol_25	JHU_Vol_26	JHU_Vol_27	JHU_Vol_28	JHU_Vol_29	JHU_Vol_30	JHU_Vol_31	JHU_Vol_32	JHU_Vol_33	JHU_Vol_34	JHU_Vol_35	JHU_Vol_36	JHU_Vol_37	JHU_Vol_38	JHU_Vol_39	JHU_Vol_40	JHU_Vol_41	JHU_Vol_42	JHU_Vol_43	JHU_Vol_44	JHU_Vol_45	JHU_Vol_46	JHU_Vol_47	JHU_Vol_48	JHU_Tracts_1	JHU_Tracts_2	JHU_Tracts_3	JHU_Tracts_4	JHU_Tracts_5	JHU_Tracts_6	JHU_Tracts_7	JHU_Tracts_8	JHU_Tracts_9	JHU_Tracts_10	JHU_Tracts_11	JHU_Tracts_12	JHU_Tracts_13	JHU_Tracts_14	JHU_Tracts_15	JHU_Tracts_16	JHU_Tracts_17	JHU_Tracts_18	JHU_Tracts_19	JHU_Tracts_20
sub1668	0.6278862953186035	0.7390897870063782	0.49160903692245483	0.5090793371200562	0.49303939938545227	0.20790672302246094	0.7300196886062622	0.7302730679512024	0.6087009310722351	0.6197208762168884	0.5408840179443359	0.5817795395851135	0.3739115595817566	0.38701239228248596	0.6009752154350281	0.6271873116493225	0.5376178622245789	0.4885152578353882	0.6542708873748779	0.6471412181854248	0.5987351536750793	0.5801383852958679	0.570559024810791	0.6134822964668274	0.6109662652015686	0.5957950353622437	0.5780532956123352	0.5839443206787109	0.6419969797134399	0.5557898879051208	0.5404550433158875	0.5074807405471802	0.3759169578552246	0.366435706615448	0.46519580483436584	0.4899645149707794	0.3625546395778656	0.3582313656806946	0.3524537980556488	0.4270647168159485	0.6120720505714417	0.5819529891014099	0.5257659554481506	0.48582616448402405	0.33015599846839905	0.25338423252105713	0.3382772207260132	0.22231008112430573	0.3793850243091583	0.36195069551467896	0.4649471342563629	0.4794751703739166	0.3565424978733063	0.35812705755233765	0.23856990039348602	0.24103803932666779	0.36923083662986755	0.3255118429660797	0.33688828349113464	0.365501344203949	0.3143198490142822	0.3431064486503601	0.30398210883140564	0.3210908770561218	0.24909889698028564	0.21826456487178802	0.31511470675468445	0.439437597990036
sub2047	0.6781541705131531	0.8545733094215393	0.6163845658302307	0.6029999852180481	0.5749557018280029	0.26213178038597107	0.8143101334571838	0.8450690507888794	0.669715404510498	0.7190322875976562	0.6000571250915527	0.628534197807312	0.4547242224216461	0.47357937693595886	0.7091067433357239	0.7337895035743713	0.6465001106262207	0.5796226859092712	0.7589393258094788	0.7310908436775208	0.7034204006195068	0.6849411129951477	0.7343098521232605	0.7313085794448853	0.7386210560798645	0.6927151679992676	0.6778929829597473	0.6603652834892273	0.71099454164505	0.6399605870246887	0.6469892859458923	0.6382619738578796	0.43303951621055603	0.41801097989082336	0.5735579133033752	0.5217769742012024	0.3507368266582489	0.34514549374580383	0.3830738961696625	0.48088741302490234	0.735602617263794	0.7089362740516663	0.6204397082328796	0.547580361366272	0.4462372958660126	0.32530835270881653	0.37940260767936707	0.2701709270477295	0.4417758584022522	0.4348216652870178	0.548299252986908	0.5498302578926086	0.38214337825775146	0.40952268242836	0.24038589000701904	0.24436311423778534	0.3785884976387024	0.39036694169044495	0.3737158179283142	0.40600496530532837	0.357483834028244	0.39441946148872375	0.37553703784942627	0.3784618079662323	0.2926844656467438	0.2563139796257019	0.3818075656890869	0.5444455742835999
sub2067	0.6695427298545837	0.8656909465789795	0.6287749409675598	0.6099551916122437	0.5552209615707397	0.22488680481910706	0.8363295197486877	0.8223252892494202	0.71931391954422	0.7102935314178467	0.5903320908546448	0.6313008666038513	0.4714064300060272	0.45494431257247925	0.6904746294021606	0.6986956596374512	0.617992103099823	0.5602590441703796	0.722681999206543	0.7075982093811035	0.6953917145729065	0.6954694390296936	0.7567580938339233	0.731529951095581	0.7468577027320862	0.7158297896385193	0.7541335225105286	0.7222860455513	0.7381237149238586	0.6838385462760925	0.6802973747253418	0.6670035719871521	0.43999701738357544	0.43872007727622986	0.6186879277229309	0.5945901870727539	0.3743390738964081	0.3055596947669983	0.38757070899009705	0.47189658880233765	0.7392260432243347	0.7478241324424744	0.6362707018852234	0.5448074340820312	0.530035138130188	0.5015850067138672	0.4227130711078644	0.2976163923740387	0.43966835737228394	0.44043904542922974	0.5657647252082825	0.5929729342460632	0.4230225682258606	0.456455796957016	0.23787403106689453	0.27865108847618103	0.3964821398258209	0.41694876551628113	0.4026261568069458	0.4236963391304016	0.3718430995941162	0.39889270067214966	0.36729201674461365	0.37401044368743896	0.3190372586250305	0.2723681628704071	0.3704161047935486	0.5309116244316101
sub1722	0.674362063407898	0.7878201603889465	0.5970912575721741	0.590152382850647	0.5860230326652527	0.24628815054893494	0.7382609248161316	0.7752366662025452	0.6815235018730164	0.6897808313369751	0.6184070706367493	0.6338901519775391	0.4100641906261444	0.40862053632736206	0.609271764755249	0.6405704617500305	0.5771225094795227	0.5293570756912231	0.6935668587684631	0.692175567150116	0.6574163436889648	0.6535506844520569	0.7192857265472412	0.7076584100723267	0.6912996172904968	0.6666148900985718	0.6592032313346863	0.6373125314712524	0.659081220626831	0.672311544418335	0.6609243154525757	0.6157569885253906	0.3971022665500641	0.4166509509086609	0.5459021329879761	0.49470239877700806	0.3450082838535309	0.3621829152107239	0.38492563366889954	0.4677123427391052	0.6629756093025208	0.6655741930007935	0.5749982595443726	0.5335864424705505	0.459824800491333	0.40545177459716797	0.37084051966667175	0.28796815872192383	0.4242470860481262	0.4119100868701935	0.5149156451225281	0.5352286696434021	0.38807162642478943	0.40492886304855347	0.25571712851524353	0.26516151428222656	0.3771112859249115	0.3992995619773865	0.39087018370628357	0.4028075635433197	0.3603047728538513	0.3929668962955475	0.3552594482898712	0.3505193293094635	0.3161596953868866	0.2615020275115967	0.4388234317302704	0.5423856377601624
sub3119	0.6918424963951111	0.8954914212226868	0.6236695647239685	0.6350390315055847	0.593984842300415	0.29402345418930054	0.8767951726913452	0.8688331842422485	0.7026513814926147	0.7101103663444519	0.6171996593475342	0.6518915891647339	0.4871757924556732	0.4691407382488251	0.7420428991317749	0.7615732550621033	0.7048409581184387	0.6263388395309448	0.7985521554946899	0.7933605313301086	0.7142841815948486	0.7499200701713562	0.79578697681427	0.7418633699417114	0.7792933583259583	0.7522358894348145	0.7377867698669434	0.7534477710723877	0.7191128730773926	0.7061629295349121	0.7621678113937378	0.7022797465324402	0.48533397912979126	0.49654141068458557	0.6813302040100098	0.6041533350944519	0.4913460314273834	0.4115423262119293	0.3935483992099762	0.46678426861763	0.8050724864006042	0.7772420644760132	0.6968045830726624	0.6323594450950623	0.5560857057571411	0.4976402819156647	0.3969292938709259	0.28576144576072693	0.4634275734424591	0.4612628221511841	0.5924633145332336	0.6069160103797913	0.422719269990921	0.4726894795894623	0.24982890486717224	0.31491774320602417	0.38383957743644714	0.4160742461681366	0.40696313977241516	0.4246748983860016	0.375995934009552	0.4195483326911926	0.41101738810539246	0.4139389395713806	0.32015520334243774	0.29177913069725037	0.43570390343666077	0.5713126063346863
sub2535	0.5581290125846863	0.7116830945014954	0.5435949563980103	0.5275047421455383	0.5667869448661804	0.23424622416496277	0.7067543268203735	0.7059270143508911	0.5773331522941589	0.5952029824256897	0.5017530918121338	0.524212121963501	0.3805654048919678	0.3873617351055145	0.6318564414978027	0.6649292707443237	0.5558950304985046	0.4959092140197754	0.6265795826911926	0.6233031749725342	0.5637227892875671	0.5780493021011353	0.6799530982971191	0.6712700724601746	0.6153761744499207	0.6203727126121521	0.6207906007766724	0.633288562297821	0.6261650323867798	0.5813124775886536	0.6426342725753784	0.581189751625061	0.36216312646865845	0.37469586730003357	0.488328218460083	0.48875442147254944	0.3175918161869049	0.3167230188846588	0.32793015241622925	0.40798625349998474	0.6296283602714539	0.6216942667961121	0.5185735821723938	0.496196448802948	0.31846609711647034	0.3389144241809845	0.35193654894828796	0.24697060883045197	0.39182478189468384	0.38048940896987915	0.45720285177230835	0.4484780430793762	0.359932005405426	0.35960590839385986	0.21003858745098114	0.21711154282093048	0.34907084703445435	0.35743245482444763	0.35909321904182434	0.36229100823402405	0.32604050636291504	0.3414435088634491	0.3223811089992523	0.32730740308761597	0.27053505182266235	0.22406421601772308	0.3373309075832367	0.4560733139514923
sub202	0.57483971118927	0.6823809742927551	0.5573931336402893	0.5536047220230103	0.596988320350647	0.1862448751926422	0.652026355266571	0.669316828250885	0.5414955615997314	0.587371826171875	0.4618334472179413	0.5175092220306396	0.36691924929618835	0.3884749114513397	0.6175890564918518	0.6263427138328552	0.5328567028045654	0.4813401997089386	0.6531001925468445	0.6319373250007629	0.5803139209747314	0.6118777990341187	0.6358460187911987	0.635108232498169	0.6201501488685608	0.6253695487976074	0.6494741439819336	0.6485165953636169	0.6114564538002014	0.5783517956733704	0.5518225431442261	0.546485960483551	0.3817395865917206	0.39094358682632446	0.5457744002342224	0.5257222056388855	0.37483710050582886	0.3831706643104553	0.3427548110485077	0.42921575903892517	0.6448556780815125	0.6498602032661438	0.5132628083229065	0.46441352367401123	0.35148748755455017	0.36142975091934204	0.3809393644332886	0.2772654891014099	0.38588112592697144	0.37358182668685913	0.476924329996109	0.48308974504470825	0.3924991190433502	0.4049898386001587	0.22835806012153625	0.24086126685142517	0.34811142086982727	0.3494456708431244	0.33451732993125916	0.36424243450164795	0.3124545216560364	0.32377737760543823	0.3339616060256958	0.33950018882751465	0.25325456261634827	0.2175365388393402	0.33461257815361023	0.4536571800708771
sub1791	0.6956803202629089	0.8866836428642273	0.5119523406028748	0.5495393872261047	0.5346647500991821	0.28523358702659607	0.8581242561340332	0.8505986332893372	0.7223958969116211	0.7252987027168274	0.6221420168876648	0.631999671459198	0.4611322581768036	0.4602143168449402	0.7061670422554016	0.7378983497619629	0.5918835997581482	0.5427938103675842	0.6908125281333923	0.7035863995552063	0.605487048625946	0.6327966451644897	0.6289898157119751	0.6461064219474792	0.647911787033081	0.6489925980567932	0.6376968026161194	0.6158340573310852	0.6631410121917725	0.5988354086875916	0.5743705034255981	0.5417692065238953	0.3823617100715637	0.39711058139801025	0.48637422919273376	0.4688810110092163	0.3769632875919342	0.38867202401161194	0.3252056837081909	0.4191872477531433	0.6301432847976685	0.632237434387207	0.5744877457618713	0.5435991287231445	0.3509294390678406	0.32109716534614563	0.360379159450531	0.23707930743694305	0.4130731523036957	0.4037209451198578	0.5197239518165588	0.5270407795906067	0.3487493693828583	0.3713017404079437	0.23655612766742706	0.22358429431915283	0.3879927098751068	0.34439098834991455	0.3480088412761688	0.37633734941482544	0.3067668676376343	0.3459991216659546	0.32170528173446655	0.3254871368408203	0.2599080204963684	0.20600074529647827	0.302085816860199	0.44980019330978394
sub2700	0.5614158511161804	0.6967892050743103	0.5275319218635559	0.5291441082954407	0.5555063486099243	0.2439386397600174	0.7094111442565918	0.6431381702423096	0.5967026948928833	0.5501709580421448	0.5283717513084412	0.514286458492279	0.4013216495513916	0.35264381766319275	0.6198649406433105	0.6141842603683472	0.562407910823822	0.5019153356552124	0.6087746620178223	0.637090265750885	0.623109757900238	0.5762462019920349	0.6261472702026367	0.6674912571907043	0.6461837291717529	0.6600526571273804	0.6090080142021179	0.6130748391151428	0.5997993350028992	0.5868915915489197	0.629058301448822	0.5747990608215332	0.37638384103775024	0.4024272859096527	0.4960857033729553	0.4919085204601288	0.2867457866668701	0.275081604719162	0.3349350094795227	0.39708414673805237	0.6713724732398987	0.6481143832206726	0.5648491978645325	0.5287346243858337	0.3660985827445984	0.35121914744377136	0.35545971989631653	0.25450798869132996	0.3935924172401428	0.37941405177116394	0.48042067885398865	0.4777196943759918	0.37227195501327515	0.3723467290401459	0.21947072446346283	0.20348311960697174	0.358460396528244	0.3517913520336151	0.3566334545612335	0.36534735560417175	0.318716436624527	0.34799283742904663	0.35184580087661743	0.35457953810691833	0.27343329787254333	0.21806269884109497	0.37832194566726685	0.5123432874679565
sub1796	0.47411736845970154	0.5649121999740601	0.42995405197143555	0.46020233631134033	0.5007467865943909	0.21463285386562347	0.5399676561355591	0.5591493844985962	0.4113774597644806	0.496660441160202	0.3745655417442322	0.44406983256340027	0.2916274964809418	0.3155473470687866	0.5017711520195007	0.5477145314216614	0.5006076693534851	0.49251434206962585	0.5467960834503174	0.6076565980911255	0.5608697533607483	0.5617598295211792	0.5432370901107788	0.6068440675735474	0.5548501014709473	0.5523360371589661	0.5463090538978577	0.5361143946647644	0.5336239337921143	0.5266814827919006	0.5165789127349854	0.4873448610305786	0.3536527454853058	0.4421504735946655	0.4460163712501526	0.44716253876686096	0.26468127965927124	0.272715300321579	0.33034688234329224	0.42602741718292236	0.5499803423881531	0.5234271883964539	0.4917777180671692	0.4599612057209015	0.33338701725006104	0.41067421436309814	0.33267006278038025	0.22800549864768982	0.34841448068618774	0.3170812726020813	0.4593445360660553	0.43830394744873047	0.33612653613090515	0.333742618560791	0.22608882188796997	0.19378595054149628	0.3073616623878479	0.2874063551425934	0.3209737539291382	0.3090880811214447	0.2872794270515442	0.28123071789741516	0.2598420977592468	0.2868344485759735	0.25736016035079956	0.18213404715061188	0.29623857140541077	0.3800632357597351
sub2696	0.5507715940475464	0.6636225581169128	0.5726368427276611	0.592671275138855	0.6309172511100769	0.2605912983417511	0.6239761710166931	0.6418805718421936	0.5631006360054016	0.5658443570137024	0.5141987800598145	0.5104904770851135	0.3857545256614685	0.3694339990615845	0.6094484329223633	0.6220325827598572	0.5765383243560791	0.5195266604423523	0.6504794359207153	0.6416735053062439	0.588621973991394	0.5824305415153503	0.6826649904251099	0.6841606497764587	0.6928867697715759	0.6912476420402527	0.7414399981498718	0.7113953232765198	0.6691468954086304	0.6481726169586182	0.5876752734184265	0.5521872639656067	0.3662320375442505	0.37232446670532227	0.5803138017654419	0.46923911571502686	0.32029885053634644	0.29459428787231445	0.3174709379673004	0.3941590487957001	0.7403374910354614	0.7409590482711792	0.5633137226104736	0.5291893482208252	0.3402624726295471	0.3149147033691406	0.4329730272293091	0.3087744116783142	0.39868277311325073	0.3867505192756653	0.47571679949760437	0.4695519804954529	0.36860811710357666	0.4226139783859253	0.2203083634376526	0.2289574295282364	0.3459954261779785	0.3621255159378052	0.34197747707366943	0.3666038513183594	0.311238169670105	0.3321624994277954	0.3566064238548279	0.37159544229507446	0.26003459095954895	0.2278957962989807	0.37711286544799805	0.5332598686218262
sub411	0.5760650038719177	0.7125893831253052	0.48131802678108215	0.49891212582588196	0.5321636199951172	0.25213882327079773	0.6879066228866577	0.6889793872833252	0.5955298542976379	0.5985316038131714	0.4867400527000427	0.5208215117454529	0.37651070952415466	0.38568803668022156	0.597161591053009	0.6106331944465637	0.577232301235199	0.5145551562309265	0.6381943225860596	0.6371396780014038	0.5571063756942749	0.5763463973999023	0.6383252739906311	0.6414514183998108	0.6097850799560547	0.6074603796005249	0.5850967168807983	0.583522379398346	0.5952045321464539	0.5650838017463684	0.5462531447410583	0.5412609577178955	0.38296449184417725	0.3993653953075409	0.5217793583869934	0.5136049389839172	0.3786228895187378	0.3850967586040497	0.3035206198692322	0.38124462962150574	0.6302509307861328	0.6173451542854309	0.5674108862876892	0.5201387405395508	0.3429696559906006	0.3298606276512146	0.35820624232292175	0.2462799847126007	0.3864341080188751	0.38067731261253357	0.48700883984565735	0.48810508847236633	0.3579980432987213	0.3661378026008606	0.23712927103042603	0.24797457456588745	0.38746121525764465	0.343341588973999	0.3587930202484131	0.3574956953525543	0.32712236046791077	0.35451287031173706	0.3298381567001343	0.3160940408706665	0.2685137987136841	0.2245103120803833	0.31362488865852356	0.38001567125320435
sub864																																																																				
